  0.550000E+03  0.247014E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.639672E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.900309E+02  0.128459E+03  0.305774E+03  0.164041E+03  0.296579E+03
  0.550000E+03  0.244427E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.636845E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.919964E+02  0.127637E+03  0.305429E+03  0.164519E+03  0.296285E+03
  0.550000E+03  0.244417E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.638938E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.912370E+02  0.127881E+03  0.305118E+03  0.164962E+03  0.296019E+03
  0.550000E+03  0.244420E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.633833E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.930862E+02  0.127284E+03  0.305864E+03  0.163893E+03  0.296657E+03
  0.550000E+03  0.245490E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.632339E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.932497E+02  0.127315E+03  0.306386E+03  0.163138E+03  0.297104E+03
  0.550000E+03  0.246125E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.633477E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.926164E+02  0.127568E+03  0.306407E+03  0.163114E+03  0.297122E+03
  0.550000E+03  0.248013E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.638180E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.902138E+02  0.128480E+03  0.306282E+03  0.163324E+03  0.297017E+03
  0.550000E+03  0.248032E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.635989E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.910122E+02  0.128231E+03  0.306601E+03  0.162861E+03  0.297292E+03
  0.550000E+03  0.248343E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.639460E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.896165E+02  0.128693E+03  0.306195E+03  0.163458E+03  0.296941E+03
  0.550000E+03  0.245448E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.636014E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.919386E+02  0.127732E+03  0.305847E+03  0.163921E+03  0.296642E+03
  0.550000E+03  0.245926E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.622095E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.967123E+02  0.126239E+03  0.307931E+03  0.160846E+03  0.298429E+03
  0.550000E+03  0.244746E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.643170E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.895563E+02  0.128444E+03  0.304585E+03  0.165714E+03  0.295562E+03
  0.550000E+03  0.244023E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.625947E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.960128E+02  0.126303E+03  0.306867E+03  0.162422E+03  0.297515E+03
  0.550000E+03  0.240991E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.634272E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.940771E+02  0.126716E+03  0.304805E+03  0.165443E+03  0.295761E+03
  0.550000E+03  0.241566E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.626961E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.964592E+02  0.125969E+03  0.306030E+03  0.163669E+03  0.296800E+03
  0.550000E+03  0.241082E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.631030E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.951924E+02  0.126353E+03  0.305307E+03  0.164725E+03  0.296187E+03
  0.550000E+03  0.243406E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.631880E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.941300E+02  0.126869E+03  0.305852E+03  0.163911E+03  0.296648E+03
  0.550000E+03  0.240439E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.632722E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.948016E+02  0.126439E+03  0.304874E+03  0.165358E+03  0.295821E+03
  0.550000E+03  0.238792E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.635239E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.944265E+02  0.126461E+03  0.304019E+03  0.166611E+03  0.295104E+03
  0.550000E+03  0.237863E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.634792E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.948642E+02  0.126261E+03  0.303815E+03  0.166932E+03  0.294936E+03
  0.550000E+03  0.237477E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.629122E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.969411E+02  0.125544E+03  0.304551E+03  0.165911E+03  0.295558E+03
  0.550000E+03  0.236512E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.637877E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.941762E+02  0.126419E+03  0.302944E+03  0.168197E+03  0.294209E+03
  0.550000E+03  0.235219E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.625573E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.987443E+02  0.124821E+03  0.304430E+03  0.166189E+03  0.295468E+03
  0.550000E+03  0.235858E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.618703E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.100863E+03  0.124143E+03  0.305606E+03  0.164460E+03  0.296453E+03
  0.550000E+03  0.236476E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.626235E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.981980E+02  0.125067E+03  0.304690E+03  0.165755E+03  0.295680E+03
  0.550000E+03  0.232713E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.623875E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.998818E+02  0.124341E+03  0.303970E+03  0.166997E+03  0.295099E+03
  0.550000E+03  0.235037E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.615112E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.102224E+03  0.123650E+03  0.305890E+03  0.164084E+03  0.296696E+03
  0.550000E+03  0.233592E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.608829E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.104502E+03  0.122856E+03  0.306383E+03  0.163439E+03  0.297114E+03
  0.550000E+03  0.235858E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.609810E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.103754E+03  0.123180E+03  0.306854E+03  0.162613E+03  0.297505E+03
  0.550000E+03  0.233571E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.619722E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.101047E+03  0.123985E+03  0.304824E+03  0.165722E+03  0.295807E+03
  0.550000E+03  0.230614E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.616795E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.102508E+03  0.123439E+03  0.304431E+03  0.166503E+03  0.295498E+03
  0.550000E+03  0.230240E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.622255E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.100866E+03  0.123960E+03  0.303513E+03  0.167837E+03  0.294738E+03
  0.550000E+03  0.229967E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.625942E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.997469E+02  0.124317E+03  0.302873E+03  0.168752E+03  0.294208E+03
  0.550000E+03  0.226904E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.621396E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.101572E+03  0.123735E+03  0.302698E+03  0.169305E+03  0.294097E+03
  0.550000E+03  0.226376E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.630552E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.988458E+02  0.124577E+03  0.301096E+03  0.171535E+03  0.292782E+03
  0.550000E+03  0.229443E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.629233E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.987864E+02  0.124620E+03  0.302209E+03  0.169710E+03  0.293663E+03
  0.550000E+03  0.223731E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.634476E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.979410E+02  0.124877E+03  0.299649E+03  0.173768E+03  0.291633E+03
  0.550000E+03  0.225890E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.632769E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.982173E+02  0.124775E+03  0.300589E+03  0.172264E+03  0.292370E+03
  0.550000E+03  0.227924E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.609759E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.104861E+03  0.122765E+03  0.304726E+03  0.166330E+03  0.295766E+03
  0.550000E+03  0.227659E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.634986E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.972405E+02  0.125099E+03  0.300757E+03  0.171837E+03  0.292481E+03
  0.550000E+03  0.227976E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.637991E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.961991E+02  0.125444E+03  0.300356E+03  0.172326E+03  0.292144E+03
  0.550000E+03  0.229202E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.643887E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.939564E+02  0.126216E+03  0.299742E+03  0.172984E+03  0.291612E+03
  0.550000E+03  0.226928E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.642878E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.947642E+02  0.125903E+03  0.299203E+03  0.173920E+03  0.291203E+03
  0.550000E+03  0.225785E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.638214E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.964977E+02  0.125324E+03  0.299646E+03  0.173499E+03  0.291592E+03
  0.550000E+03  0.228055E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.639522E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.956754E+02  0.125618E+03  0.300125E+03  0.172617E+03  0.291950E+03
  0.550000E+03  0.229502E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.642045E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.945237E+02  0.126033E+03  0.300147E+03  0.172436E+03  0.291945E+03
  0.550000E+03  0.229505E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.645441E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.933493E+02  0.126427E+03  0.299572E+03  0.173169E+03  0.291464E+03
  0.550000E+03  0.222189E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.650729E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.929010E+02  0.126481E+03  0.296237E+03  0.178163E+03  0.288846E+03
  0.550000E+03  0.219931E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.654736E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.918444E+02  0.126827E+03  0.294672E+03  0.180307E+03  0.287611E+03
  0.550000E+03  0.219698E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.651617E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.929123E+02  0.126490E+03  0.295212E+03  0.179756E+03  0.288068E+03
  0.550000E+03  0.215573E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.648033E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.942983E+02  0.126169E+03  0.294487E+03  0.181386E+03  0.287606E+03
  0.550000E+03  0.219350E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.658158E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.907463E+02  0.127183E+03  0.293761E+03  0.181387E+03  0.286870E+03
  0.550000E+03  0.220487E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.657319E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.908873E+02  0.127135E+03  0.294344E+03  0.180557E+03  0.287319E+03
  0.550000E+03  0.216108E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.653515E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.925764E+02  0.126653E+03  0.293554E+03  0.182276E+03  0.286815E+03
  0.550000E+03  0.221406E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.653345E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.921250E+02  0.126733E+03  0.295463E+03  0.179171E+03  0.288225E+03
  0.550000E+03  0.215720E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.654281E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.923502E+02  0.126730E+03  0.293252E+03  0.182679E+03  0.286579E+03
  0.550000E+03  0.215139E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.655833E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.918787E+02  0.126884E+03  0.292706E+03  0.183373E+03  0.286147E+03
  0.550000E+03  0.213320E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.650779E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.934759E+02  0.126488E+03  0.293111E+03  0.183382E+03  0.286556E+03
  0.550000E+03  0.214591E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.642701E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.958465E+02  0.125803E+03  0.295206E+03  0.180796E+03  0.288230E+03
  0.550000E+03  0.214708E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.657142E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.914745E+02  0.127015E+03  0.292259E+03  0.183923E+03  0.285793E+03
  0.550000E+03  0.210358E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.654029E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.924129E+02  0.126909E+03  0.291278E+03  0.186000E+03  0.285167E+03
  0.550000E+03  0.212926E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.647330E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.944742E+02  0.126247E+03  0.293689E+03  0.182862E+03  0.287047E+03
  0.550000E+03  0.212811E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.639255E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.966743E+02  0.125742E+03  0.295272E+03  0.181128E+03  0.288345E+03
  0.550000E+03  0.213437E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.655888E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.919098E+02  0.126921E+03  0.292052E+03  0.184436E+03  0.285674E+03
  0.550000E+03  0.211216E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.644707E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.950932E+02  0.126216E+03  0.293617E+03  0.183364E+03  0.287054E+03
  0.550000E+03  0.214606E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.636361E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.975707E+02  0.125394E+03  0.296428E+03  0.179374E+03  0.289226E+03
  0.550000E+03  0.209526E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.644366E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.950035E+02  0.126382E+03  0.293074E+03  0.184392E+03  0.286679E+03
  0.550000E+03  0.207296E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.630555E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.977052E+02  0.126407E+03  0.295105E+03  0.182761E+03  0.288412E+03
  0.550000E+03  0.204197E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.625765E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.976078E+02  0.127257E+03  0.295000E+03  0.183826E+03  0.288452E+03
  0.550000E+03  0.201435E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.621285E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.971773E+02  0.128283E+03  0.294955E+03  0.184810E+03  0.288533E+03
  0.550000E+03  0.204526E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.638486E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.954018E+02  0.127019E+03  0.292474E+03  0.186507E+03  0.286411E+03
  0.550000E+03  0.204502E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.626229E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.976387E+02  0.127160E+03  0.295012E+03  0.183715E+03  0.288449E+03
  0.550000E+03  0.204154E+01 -0.390000E+03  0.500000E+03  0.500000E+03  0.500000E+03  0.628860E+00  0.310000E+00  0.000000E+00  0.000000E+00  0.121000E+03  0.970909E+02  0.127183E+03  0.294361E+03  0.184566E+03  0.287943E+03
