e+
Z
Z
Z
 0.000E+00  0.000E+00  0.000E+00  4.357E-05  2.311E-04  1.080E-03  2.050E-03  3.341E-03  6.221E-03  9.095E-03  1.099E-02  1.567E-02  1.988E-02  2.691E-02  3.150E-02  3.967E-02  4.654E-02  5.366E-02  6.536E-02  7.320E-02  8.356E-02  9.688E-02  1.091E-01  1.223E-01  1.370E-01  1.483E-01  1.632E-01  1.778E-01  1.943E-01  2.071E-01  2.203E-01  2.326E-01  2.476E-01  2.605E-01  2.730E-01  2.916E-01  3.047E-01  3.134E-01  3.253E-01  3.299E-01  3.381E-01  3.437E-01  3.495E-01  3.596E-01  3.603E-01  3.643E-01  3.685E-01  3.724E-01  3.722E-01  3.762E-01  3.757E-01  3.773E-01  3.734E-01  3.707E-01  3.726E-01  3.678E-01  3.665E-01  3.619E-01  3.561E-01  3.527E-01  3.458E-01  3.376E-01  3.288E-01  3.234E-01  3.170E-01  3.085E-01  3.033E-01  2.922E-01  2.842E-01  2.739E-01  2.628E-01  2.556E-01  2.428E-01  2.307E-01  2.215E-01  2.113E-01  2.021E-01  1.929E-01  1.837E-01  1.737E-01  1.634E-01  1.527E-01  1.455E-01  1.347E-01  1.243E-01  1.207E-01  1.073E-01  1.031E-01  9.555E-02  8.605E-02  8.033E-02  7.244E-02  6.771E-02  6.260E-02  5.657E-02  5.188E-02  4.738E-02  4.331E-02  3.792E-02  3.477E-02  3.064E-02  2.685E-02  2.433E-02  2.102E-02  1.992E-02  1.642E-02  1.378E-02  1.282E-02  1.105E-02  9.896E-03  8.072E-03  7.175E-03  6.101E-03  5.014E-03  4.125E-03  3.762E-03  3.142E-03  2.908E-03  2.274E-03  2.011E-03  1.512E-03  1.484E-03  1.431E-03  1.065E-03  8.597E-04  7.370E-04  6.019E-04  4.802E-04  4.422E-04  3.298E-04  4.077E-04  2.572E-04  3.543E-04  2.332E-04  2.602E-04  1.125E-04  1.259E-04  8.370E-05  1.666E-04  6.223E-05  8.226E-05  6.163E-05  7.545E-05  4.046E-05  6.168E-05  4.816E-05  7.413E-05  1.312E-05  1.379E-05  6.026E-05  4.014E-05  1.334E-05  3.301E-05  2.003E-05  1.934E-05  6.426E-06  1.284E-05  6.278E-06  6.516E-06  1.257E-05  0.000E+00  Z
 0.000E+00  0.000E+00  5.181E-05  1.306E-04  6.546E-04  1.289E-03  2.276E-03  3.520E-03  6.170E-03  8.037E-03  1.122E-02  1.523E-02  2.050E-02  2.491E-02  3.120E-02  3.846E-02  4.263E-02  5.211E-02  6.184E-02  7.122E-02  8.089E-02  9.168E-02  1.025E-01  1.176E-01  1.299E-01  1.444E-01  1.589E-01  1.707E-01  1.860E-01  2.026E-01  2.166E-01  2.286E-01  2.450E-01  2.621E-01  2.663E-01  2.815E-01  2.955E-01  3.047E-01  3.194E-01  3.239E-01  3.345E-01  3.460E-01  3.543E-01  3.584E-01  3.701E-01  3.734E-01  3.752E-01  3.809E-01  3.842E-01  3.823E-01  3.855E-01  3.860E-01  3.846E-01  3.816E-01  3.803E-01  3.768E-01  3.713E-01  3.652E-01  3.621E-01  3.524E-01  3.470E-01  3.397E-01  3.325E-01  3.257E-01  3.182E-01  3.076E-01  3.011E-01  2.912E-01  2.825E-01  2.762E-01  2.644E-01  2.525E-01  2.423E-01  2.359E-01  2.242E-01  2.149E-01  2.066E-01  1.944E-01  1.854E-01  1.753E-01  1.687E-01  1.622E-01  1.502E-01  1.424E-01  1.344E-01  1.281E-01  1.190E-01  1.138E-01  1.037E-01  9.908E-02  9.209E-02  8.619E-02  7.983E-02  7.283E-02  6.831E-02  6.306E-02  5.878E-02  5.275E-02  4.809E-02  4.473E-02  4.013E-02  3.691E-02  3.307E-02  3.009E-02  2.783E-02  2.485E-02  2.253E-02  1.900E-02  1.638E-02  1.474E-02  1.327E-02  1.144E-02  9.796E-03  8.700E-03  7.614E-03  6.205E-03  5.312E-03  4.685E-03  3.729E-03  3.308E-03  2.893E-03  2.436E-03  2.085E-03  1.805E-03  1.537E-03  1.332E-03  1.224E-03  9.278E-04  7.725E-04  6.958E-04  5.032E-04  5.502E-04  3.922E-04  3.469E-04  3.104E-04  2.388E-04  3.264E-04  2.233E-04  1.881E-04  2.166E-04  2.134E-04  7.554E-05  1.369E-04  1.304E-04  8.193E-05  9.533E-05  4.693E-05  7.494E-05  1.362E-05  5.999E-05  2.689E-05  3.348E-05  3.263E-05  1.986E-05  0.000E+00  Z
 0.000E+00  6.701E-05  0.000E+00  2.621E-04  7.315E-04  1.464E-03  1.635E-03  3.400E-03  4.209E-03  7.052E-03  9.737E-03  1.215E-02  1.468E-02  1.817E-02  2.453E-02  2.951E-02  3.414E-02  4.151E-02  5.056E-02  5.769E-02  6.744E-02  7.634E-02  8.670E-02  9.953E-02  1.136E-01  1.209E-01  1.345E-01  1.492E-01  1.630E-01  1.761E-01  1.934E-01  2.048E-01  2.160E-01  2.294E-01  2.402E-01  2.528E-01  2.653E-01  2.800E-01  2.869E-01  2.973E-01  3.071E-01  3.171E-01  3.239E-01  3.386E-01  3.416E-01  3.500E-01  3.567E-01  3.631E-01  3.661E-01  3.756E-01  3.787E-01  3.810E-01  3.829E-01  3.828E-01  3.869E-01  3.915E-01  3.925E-01  3.918E-01  3.910E-01  3.881E-01  3.871E-01  3.828E-01  3.820E-01  3.757E-01  3.752E-01  3.689E-01  3.632E-01  3.577E-01  3.481E-01  3.420E-01  3.325E-01  3.273E-01  3.204E-01  3.095E-01  2.997E-01  2.908E-01  2.828E-01  2.704E-01  2.589E-01  2.505E-01  2.416E-01  2.308E-01  2.192E-01  2.073E-01  2.010E-01  1.921E-01  1.809E-01  1.703E-01  1.640E-01  1.524E-01  1.472E-01  1.377E-01  1.264E-01  1.178E-01  1.127E-01  1.069E-01  9.823E-02  9.029E-02  8.315E-02  7.790E-02  7.160E-02  6.484E-02  6.045E-02  5.661E-02  5.093E-02  4.620E-02  4.106E-02  3.789E-02  3.431E-02  3.143E-02  2.795E-02  2.510E-02  2.270E-02  2.017E-02  1.851E-02  1.675E-02  1.477E-02  1.296E-02  1.173E-02  1.037E-02  8.732E-03  7.543E-03  6.367E-03  5.694E-03  5.055E-03  3.905E-03  3.430E-03  3.181E-03  2.792E-03  2.477E-03  1.901E-03  1.536E-03  1.404E-03  1.322E-03  1.165E-03  9.766E-04  8.051E-04  5.574E-04  4.909E-04  4.091E-04  4.199E-04  4.174E-04  2.937E-04  2.324E-04  1.777E-04  1.430E-04  1.423E-04  1.606E-04  1.012E-04  1.219E-04  6.673E-05  9.407E-05  6.638E-05  5.347E-05  8.568E-05  3.322E-05  6.513E-05  1.904E-05  1.943E-05  3.876E-05  1.285E-05  1.257E-05  1.930E-05  1.880E-05  1.895E-05  0.000E+00  Z
 0.000E+00  6.696E-05  5.161E-05  4.369E-05  1.922E-04  2.439E-04  4.483E-04  6.565E-04  9.806E-04  1.405E-03  2.243E-03  3.492E-03  4.368E-03  5.893E-03  6.653E-03  9.693E-03  1.169E-02  1.433E-02  1.818E-02  2.152E-02  2.637E-02  2.959E-02  3.570E-02  4.244E-02  4.913E-02  5.423E-02  6.101E-02  7.090E-02  7.868E-02  8.679E-02  9.845E-02  1.075E-01  1.179E-01  1.288E-01  1.436E-01  1.543E-01  1.681E-01  1.798E-01  1.966E-01  2.084E-01  2.210E-01  2.385E-01  2.495E-01  2.680E-01  2.833E-01  2.943E-01  3.115E-01  3.274E-01  3.369E-01  3.540E-01  3.704E-01  3.862E-01  3.950E-01  4.125E-01  4.242E-01  4.381E-01  4.437E-01  4.564E-01  4.618E-01  4.726E-01  4.827E-01  4.888E-01  4.956E-01  4.997E-01  5.048E-01  5.055E-01  5.114E-01  5.122E-01  5.076E-01  5.056E-01  5.044E-01  4.986E-01  4.914E-01  4.869E-01  4.817E-01  4.683E-01  4.633E-01  4.540E-01  4.430E-01  4.350E-01  4.188E-01  4.034E-01  3.901E-01  3.809E-01  3.680E-01  3.508E-01  3.365E-01  3.247E-01  3.104E-01  2.960E-01  2.782E-01  2.692E-01  2.543E-01  2.392E-01  2.297E-01  2.162E-01  2.039E-01  1.918E-01  1.784E-01  1.654E-01  1.571E-01  1.431E-01  1.325E-01  1.240E-01  1.146E-01  1.044E-01  9.694E-02  9.012E-02  8.072E-02  7.330E-02  6.765E-02  6.127E-02  5.605E-02  4.959E-02  4.441E-02  4.118E-02  3.691E-02  3.222E-02  2.892E-02  2.561E-02  2.257E-02  2.062E-02  1.763E-02  1.544E-02  1.309E-02  1.168E-02  9.701E-03  8.535E-03  7.564E-03  6.531E-03  5.857E-03  5.181E-03  4.246E-03  3.632E-03  3.055E-03  3.513E-03  4.107E-03  5.815E-03  7.450E-03  1.001E-02  1.239E-02  1.482E-02  1.689E-02  1.939E-02  2.218E-02  2.515E-02  2.713E-02  2.874E-02  3.054E-02  3.157E-02  3.311E-02  3.346E-02  3.367E-02  3.287E-02  3.358E-02  3.180E-02  3.218E-02  3.073E-02  3.039E-02  2.835E-02  2.717E-02  2.562E-02  2.369E-02  2.236E-02  2.084E-02  1.914E-02  1.808E-02  1.669E-02  1.478E-02  1.403E-02  1.314E-02  1.169E-02  1.025E-02  1.013E-02  8.705E-03  7.934E-03  7.153E-03  6.466E-03  5.903E-03  5.409E-03  4.815E-03  4.325E-03  3.568E-03  3.449E-03  3.104E-03  2.733E-03  2.303E-03  2.349E-03  1.879E-03  1.694E-03  1.328E-03  1.349E-03  1.105E-03  8.855E-04  8.589E-04  8.589E-04  6.266E-04  6.349E-04  4.707E-04  4.550E-04  3.460E-04  3.529E-04  4.658E-04  3.047E-04  1.788E-04  2.002E-04  2.217E-04  1.820E-04  1.082E-04  1.487E-04  1.292E-04  8.397E-05  1.126E-04  7.766E-05  8.430E-05  6.580E-05  4.444E-05  3.879E-05  3.905E-05  2.191E-05  4.396E-05  3.239E-05  4.931E-05  3.301E-05  1.654E-05  1.080E-05  5.311E-06  0.000E+00  Z
 0.000E+00  0.000E+00  0.000E+00  4.368E-05  0.000E+00  0.000E+00  3.222E-05  5.980E-05  2.810E-05  7.960E-05  1.770E-04  1.445E-04  1.628E-04  6.239E-04  8.157E-04  1.514E-03  1.528E-03  2.457E-03  3.341E-03  4.084E-03  5.949E-03  7.592E-03  9.246E-03  1.165E-02  1.423E-02  1.788E-02  2.103E-02  2.493E-02  3.035E-02  3.501E-02  4.280E-02  4.741E-02  5.710E-02  6.362E-02  7.306E-02  8.284E-02  9.173E-02  1.034E-01  1.166E-01  1.302E-01  1.456E-01  1.597E-01  1.729E-01  1.928E-01  2.094E-01  2.277E-01  2.493E-01  2.673E-01  2.899E-01  3.073E-01  3.286E-01  3.539E-01  3.754E-01  3.937E-01  4.171E-01  4.395E-01  4.602E-01  4.900E-01  5.013E-01  5.259E-01  5.474E-01  5.591E-01  5.784E-01  5.984E-01  6.193E-01  6.321E-01  6.392E-01  6.469E-01  6.601E-01  6.685E-01  6.761E-01  6.823E-01  6.901E-01  6.864E-01  6.863E-01  6.881E-01  6.835E-01  6.788E-01  6.748E-01  6.672E-01  6.552E-01  6.389E-01  6.340E-01  6.243E-01  6.012E-01  5.908E-01  5.690E-01  5.514E-01  5.392E-01  5.207E-01  5.007E-01  4.843E-01  4.612E-01  4.426E-01  4.198E-01  3.997E-01  3.781E-01  3.632E-01  3.381E-01  3.229E-01  3.027E-01  2.852E-01  2.676E-01  2.487E-01  2.344E-01  2.168E-01  2.026E-01  1.867E-01  1.764E-01  1.626E-01  1.474E-01  1.361E-01  1.230E-01  1.134E-01  1.025E-01  9.201E-02  8.468E-02  7.679E-02  6.945E-02  6.171E-02  5.454E-02  4.837E-02  4.375E-02  3.848E-02  3.324E-02  2.959E-02  2.556E-02  2.283E-02  1.964E-02  1.733E-02  1.613E-02  1.320E-02  1.118E-02  1.024E-02  8.628E-03  7.197E-03  6.311E-03  6.464E-03  6.782E-03  7.243E-03  7.548E-03  9.079E-03  1.093E-02  1.279E-02  1.618E-02  1.865E-02  2.156E-02  2.448E-02  2.708E-02  2.988E-02  3.238E-02  3.536E-02  3.741E-02  3.969E-02  4.117E-02  4.245E-02  4.258E-02  4.423E-02  4.268E-02  4.252E-02  4.137E-02  3.979E-02  3.880E-02  3.801E-02  3.583E-02  3.469E-02  3.188E-02  2.965E-02  2.785E-02  2.547E-02  2.406E-02  2.157E-02  2.029E-02  1.822E-02  1.641E-02  1.523E-02  1.417E-02  1.270E-02  1.134E-02  9.745E-03  9.195E-03  8.214E-03  7.661E-03  6.514E-03  6.025E-03  5.535E-03  4.810E-03  4.244E-03  4.000E-03  3.340E-03  2.882E-03  2.719E-03  2.373E-03  1.987E-03  1.869E-03  1.529E-03  1.488E-03  1.211E-03  1.010E-03  8.756E-04  8.903E-04  6.820E-04  6.795E-04  6.533E-04  5.660E-04  4.976E-04  4.039E-04  2.941E-04  2.990E-04  2.162E-04  2.488E-04  2.198E-04  2.135E-04  1.455E-04  1.280E-04  1.171E-04  1.051E-04  8.312E-05  9.447E-05  8.820E-05  6.529E-05  2.761E-05  4.431E-05  7.133E-05  4.907E-05  4.388E-05  3.278E-05  2.228E-05  1.640E-05  1.650E-05  0.000E+00  Z
 0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.975E-05  2.787E-05  1.325E-04  2.505E-05  1.688E-04  3.468E-04  4.667E-04  7.075E-04  1.058E-03  1.668E-03  1.858E-03  2.850E-03  3.680E-03  5.395E-03  5.847E-03  7.110E-03  8.886E-03  1.168E-02  1.354E-02  1.742E-02  2.032E-02  2.633E-02  2.889E-02  3.494E-02  3.964E-02  4.691E-02  5.300E-02  6.127E-02  6.934E-02  7.929E-02  9.003E-02  9.981E-02  1.111E-01  1.273E-01  1.413E-01  1.553E-01  1.716E-01  1.896E-01  2.053E-01  2.268E-01  2.444E-01  2.649E-01  2.892E-01  3.096E-01  3.337E-01  3.494E-01  3.747E-01  4.033E-01  4.227E-01  4.519E-01  4.753E-01  4.963E-01  5.210E-01  5.406E-01  5.649E-01  5.899E-01  6.070E-01  6.283E-01  6.423E-01  6.598E-01  6.742E-01  6.873E-01  7.017E-01  7.107E-01  7.193E-01  7.257E-01  7.336E-01  7.364E-01  7.382E-01  7.346E-01  7.340E-01  7.308E-01  7.257E-01  7.177E-01  7.113E-01  6.964E-01  6.851E-01  6.765E-01  6.621E-01  6.445E-01  6.294E-01  6.063E-01  5.966E-01  5.714E-01  5.484E-01  5.300E-01  5.072E-01  4.885E-01  4.651E-01  4.451E-01  4.242E-01  4.029E-01  3.818E-01  3.610E-01  3.406E-01  3.206E-01  3.025E-01  2.788E-01  2.653E-01  2.465E-01  2.296E-01  2.137E-01  1.947E-01  1.816E-01  1.672E-01  1.512E-01  1.386E-01  1.291E-01  1.163E-01  1.059E-01  9.526E-02  8.615E-02  7.768E-02  6.975E-02  6.239E-02  5.513E-02  4.885E-02  4.438E-02  3.881E-02  3.430E-02  2.949E-02  2.665E-02  2.412E-02  2.028E-02  1.730E-02  1.499E-02  1.325E-02  1.110E-02  9.882E-03  9.000E-03  8.283E-03  8.086E-03  8.081E-03  9.221E-03  1.016E-02  1.153E-02  1.382E-02  1.568E-02  1.946E-02  2.102E-02  2.334E-02  2.733E-02  3.000E-02  3.381E-02  3.607E-02  3.863E-02  4.153E-02  4.382E-02  4.449E-02  4.666E-02  4.694E-02  4.682E-02  4.712E-02  4.658E-02  4.564E-02  4.379E-02  4.211E-02  4.009E-02  3.954E-02  3.794E-02  3.520E-02  3.200E-02  3.084E-02  2.854E-02  2.631E-02  2.437E-02  2.177E-02  2.056E-02  1.858E-02  1.688E-02  1.516E-02  1.402E-02  1.257E-02  1.067E-02  9.813E-03  9.088E-03  8.097E-03  7.253E-03  6.518E-03  6.162E-03  5.575E-03  4.647E-03  4.098E-03  3.731E-03  3.258E-03  3.090E-03  2.424E-03  2.218E-03  2.223E-03  1.801E-03  1.708E-03  1.302E-03  1.264E-03  1.158E-03  9.696E-04  8.520E-04  7.967E-04  6.637E-04  5.185E-04  4.822E-04  4.950E-04  3.866E-04  2.718E-04  2.941E-04  2.696E-04  2.576E-04  2.206E-04  1.903E-04  1.617E-04  1.006E-04  3.842E-05  1.107E-04  7.719E-05  6.063E-05  6.510E-05  6.564E-05  3.835E-05  6.012E-05  2.181E-05  1.612E-05  3.756E-05  5.421E-05  1.088E-05  2.116E-05  5.169E-06  1.603E-05  0.000E+00  Z
 0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.005E-05  0.000E+00  2.640E-05  7.567E-05  4.791E-05  4.621E-05  2.203E-05  1.068E-04  2.078E-04  2.406E-04  4.676E-04  4.738E-04  7.586E-04  1.227E-03  1.322E-03  1.943E-03  2.762E-03  2.921E-03  4.338E-03  4.851E-03  6.605E-03  8.033E-03  9.702E-03  1.118E-02  1.361E-02  1.571E-02  2.016E-02  2.316E-02  2.709E-02  3.274E-02  3.639E-02  4.095E-02  4.911E-02  5.819E-02  6.505E-02  7.238E-02  8.149E-02  9.229E-02  1.044E-01  1.172E-01  1.304E-01  1.452E-01  1.606E-01  1.759E-01  1.965E-01  2.163E-01  2.354E-01  2.576E-01  2.794E-01  3.067E-01  3.291E-01  3.584E-01  3.838E-01  4.149E-01  4.455E-01  4.778E-01  5.056E-01  5.404E-01  5.761E-01  6.098E-01  6.474E-01  6.819E-01  7.215E-01  7.603E-01  7.915E-01  8.298E-01  8.668E-01  8.933E-01  9.347E-01  9.679E-01  9.952E-01  1.026E+00  1.062E+00  1.088E+00  1.106E+00  1.127E+00  1.150E+00  1.166E+00  1.183E+00  1.184E+00  1.197E+00  1.202E+00  1.203E+00  1.206E+00  1.202E+00  1.194E+00  1.183E+00  1.173E+00  1.149E+00  1.134E+00  1.118E+00  1.099E+00  1.068E+00  1.036E+00  1.012E+00  9.817E-01  9.543E-01  9.237E-01  8.822E-01  8.519E-01  8.130E-01  7.813E-01  7.439E-01  7.084E-01  6.737E-01  6.332E-01  5.972E-01  5.695E-01  5.333E-01  4.993E-01  4.660E-01  4.374E-01  4.065E-01  3.752E-01  3.490E-01  3.229E-01  2.977E-01  2.724E-01  2.519E-01  2.281E-01  2.077E-01  1.897E-01  1.716E-01  1.561E-01  1.394E-01  1.244E-01  1.135E-01  1.005E-01  8.951E-02  8.142E-02  7.121E-02  6.368E-02  5.843E-02  5.219E-02  4.709E-02  4.409E-02  4.108E-02  3.904E-02  3.835E-02  3.724E-02  3.819E-02  3.887E-02  4.005E-02  4.232E-02  4.430E-02  4.770E-02  4.937E-02  5.192E-02  5.478E-02  5.756E-02  6.092E-02  6.528E-02  6.580E-02  7.006E-02  7.102E-02  7.335E-02  7.595E-02  7.754E-02  7.827E-02  7.697E-02  7.669E-02  7.770E-02  7.561E-02  7.396E-02  7.241E-02  6.912E-02  6.547E-02  6.263E-02  5.969E-02  5.686E-02  5.331E-02  4.965E-02  4.609E-02  4.258E-02  3.951E-02  3.606E-02  3.312E-02  2.970E-02  2.779E-02  2.471E-02  2.189E-02  2.009E-02  1.874E-02  1.621E-02  1.471E-02  1.337E-02  1.175E-02  1.045E-02  9.543E-03  8.354E-03  7.618E-03  6.837E-03  6.141E-03  5.242E-03  4.647E-03  4.162E-03  3.691E-03  3.130E-03  2.644E-03  2.415E-03  2.115E-03  1.842E-03  1.544E-03  1.556E-03  1.254E-03  1.233E-03  1.091E-03  8.792E-04  7.560E-04  7.700E-04  6.003E-04  5.208E-04  4.649E-04  4.307E-04  3.188E-04  2.299E-04  3.122E-04  2.134E-04  1.515E-04  2.065E-04  2.215E-04  1.401E-04  1.073E-04  8.086E-05  8.574E-05  6.893E-05  4.836E-05  5.322E-05  3.183E-05  5.357E-05  2.113E-05  3.757E-05  4.273E-05  5.460E-06  2.122E-05  2.108E-05  1.086E-05  5.420E-06  1.056E-05  0.000E+00  Z
 0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.829E-05  0.000E+00  0.000E+00  2.390E-05  0.000E+00  6.666E-05  4.291E-05  1.877E-04  6.006E-05  1.759E-04  3.036E-04  3.879E-04  5.423E-04  1.111E-03  1.172E-03  1.364E-03  1.949E-03  2.603E-03  3.014E-03  3.690E-03  4.673E-03  6.045E-03  7.455E-03  8.708E-03  1.101E-02  1.316E-02  1.530E-02  1.878E-02  2.185E-02  2.617E-02  2.931E-02  3.569E-02  4.108E-02  4.702E-02  5.373E-02  5.919E-02  6.876E-02  7.695E-02  8.800E-02  1.000E-01  1.125E-01  1.222E-01  1.369E-01  1.528E-01  1.678E-01  1.852E-01  2.026E-01  2.259E-01  2.422E-01  2.669E-01  2.876E-01  3.134E-01  3.344E-01  3.656E-01  3.930E-01  4.238E-01  4.481E-01  4.863E-01  5.152E-01  5.550E-01  5.870E-01  6.269E-01  6.610E-01  7.004E-01  7.427E-01  7.838E-01  8.177E-01  8.651E-01  9.078E-01  9.461E-01  9.936E-01  1.035E+00  1.082E+00  1.132E+00  1.170E+00  1.210E+00  1.255E+00  1.290E+00  1.327E+00  1.372E+00  1.405E+00  1.437E+00  1.469E+00  1.496E+00  1.520E+00  1.538E+00  1.562E+00  1.578E+00  1.590E+00  1.595E+00  1.599E+00  1.600E+00  1.595E+00  1.591E+00  1.580E+00  1.559E+00  1.544E+00  1.520E+00  1.492E+00  1.470E+00  1.431E+00  1.401E+00  1.365E+00  1.320E+00  1.282E+00  1.237E+00  1.192E+00  1.141E+00  1.104E+00  1.053E+00  1.005E+00  9.586E-01  9.085E-01  8.625E-01  8.129E-01  7.689E-01  7.221E-01  6.806E-01  6.332E-01  5.969E-01  5.475E-01  5.122E-01  4.727E-01  4.382E-01  4.057E-01  3.678E-01  3.429E-01  3.073E-01  2.838E-01  2.592E-01  2.347E-01  2.167E-01  1.930E-01  1.769E-01  1.622E-01  1.471E-01  1.332E-01  1.225E-01  1.141E-01  1.071E-01  9.801E-02  9.449E-02  9.004E-02  8.625E-02  8.421E-02  8.375E-02  8.275E-02  8.259E-02  8.387E-02  8.464E-02  8.570E-02  8.731E-02  8.724E-02  9.151E-02  9.237E-02  9.515E-02  9.770E-02  9.981E-02  1.009E-01  1.014E-01  1.023E-01  1.017E-01  1.033E-01  1.059E-01  1.026E-01  1.036E-01  1.002E-01  1.001E-01  9.707E-02  9.344E-02  9.062E-02  8.679E-02  8.414E-02  7.822E-02  7.423E-02  6.971E-02  6.644E-02  6.171E-02  5.714E-02  5.307E-02  4.894E-02  4.493E-02  4.138E-02  3.726E-02  3.426E-02  3.109E-02  2.733E-02  2.524E-02  2.217E-02  1.974E-02  1.792E-02  1.622E-02  1.490E-02  1.297E-02  1.127E-02  1.015E-02  8.640E-03  8.255E-03  7.160E-03  6.317E-03  5.418E-03  4.846E-03  4.497E-03  3.652E-03  3.275E-03  2.713E-03  2.559E-03  2.279E-03  1.856E-03  1.752E-03  1.506E-03  1.389E-03  1.161E-03  9.747E-04  8.545E-04  7.778E-04  6.996E-04  6.339E-04  6.548E-04  4.171E-04  4.377E-04  3.550E-04  2.519E-04  2.963E-04  2.037E-04  1.871E-04  1.814E-04  1.736E-04  1.542E-04  1.214E-04  1.068E-04  1.328E-04  8.481E-05  5.844E-05  6.888E-05  4.191E-05  6.250E-05  3.620E-05  3.574E-05  1.544E-05  1.051E-04  Z
 0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.537E-05  2.397E-05  2.328E-05  0.000E+00  4.278E-05  8.318E-05  8.009E-05  7.789E-05  1.333E-04  2.032E-04  4.520E-04  4.231E-04  8.283E-04  9.273E-04  1.154E-03  1.666E-03  2.365E-03  2.135E-03  3.720E-03  4.198E-03  4.898E-03  6.007E-03  7.207E-03  9.313E-03  1.140E-02  1.317E-02  1.533E-02  1.870E-02  2.268E-02  2.560E-02  3.110E-02  3.489E-02  4.005E-02  4.544E-02  5.265E-02  5.989E-02  6.851E-02  7.719E-02  8.612E-02  9.760E-02  1.085E-01  1.210E-01  1.342E-01  1.501E-01  1.665E-01  1.800E-01  1.968E-01  2.174E-01  2.391E-01  2.600E-01  2.798E-01  3.077E-01  3.302E-01  3.568E-01  3.840E-01  4.144E-01  4.419E-01  4.728E-01  5.060E-01  5.431E-01  5.793E-01  6.108E-01  6.500E-01  6.885E-01  7.278E-01  7.718E-01  8.075E-01  8.540E-01  8.986E-01  9.492E-01  9.911E-01  1.039E+00  1.087E+00  1.139E+00  1.186E+00  1.238E+00  1.289E+00  1.342E+00  1.392E+00  1.441E+00  1.503E+00  1.548E+00  1.603E+00  1.650E+00  1.698E+00  1.757E+00  1.795E+00  1.859E+00  1.898E+00  1.944E+00  1.985E+00  2.023E+00  2.057E+00  2.095E+00  2.125E+00  2.144E+00  2.169E+00  2.187E+00  2.212E+00  2.217E+00  2.215E+00  2.216E+00  2.206E+00  2.192E+00  2.173E+00  2.148E+00  2.123E+00  2.100E+00  2.059E+00  2.017E+00  1.964E+00  1.927E+00  1.875E+00  1.823E+00  1.767E+00  1.698E+00  1.634E+00  1.575E+00  1.506E+00  1.447E+00  1.377E+00  1.310E+00  1.246E+00  1.182E+00  1.113E+00  1.051E+00  9.890E-01  9.262E-01  8.642E-01  8.079E-01  7.546E-01  7.002E-01  6.535E-01  6.023E-01  5.599E-01  5.134E-01  4.728E-01  4.429E-01  4.038E-01  3.755E-01  3.446E-01  3.184E-01  2.981E-01  2.765E-01  2.574E-01  2.401E-01  2.254E-01  2.127E-01  1.992E-01  1.915E-01  1.840E-01  1.772E-01  1.704E-01  1.651E-01  1.635E-01  1.587E-01  1.587E-01  1.566E-01  1.546E-01  1.530E-01  1.521E-01  1.502E-01  1.510E-01  1.500E-01  1.519E-01  1.499E-01  1.486E-01  1.469E-01  1.477E-01  1.449E-01  1.423E-01  1.429E-01  1.398E-01  1.344E-01  1.321E-01  1.265E-01  1.245E-01  1.201E-01  1.132E-01  1.078E-01  1.024E-01  9.658E-02  9.055E-02  8.467E-02  8.014E-02  7.237E-02  6.745E-02  6.234E-02  5.715E-02  5.315E-02  4.858E-02  4.290E-02  3.946E-02  3.579E-02  3.145E-02  2.865E-02  2.527E-02  2.357E-02  2.099E-02  1.863E-02  1.622E-02  1.452E-02  1.279E-02  1.126E-02  1.021E-02  8.891E-03  8.339E-03  7.091E-03  6.233E-03  5.421E-03  4.998E-03  4.011E-03  3.679E-03  3.341E-03  2.871E-03  2.336E-03  2.128E-03  1.817E-03  1.628E-03  1.461E-03  1.305E-03  1.119E-03  9.365E-04  9.021E-04  6.961E-04  6.658E-04  5.310E-04  5.885E-04  4.242E-04  3.573E-04  3.108E-04  2.528E-04  2.107E-04  1.943E-04  1.791E-04  1.200E-04  2.289E-04  1.097E-04  5.113E-04  Z
