  0.20000000E+03  0.31000000E+02  0.87992600E+00
  0.20000000E+03  0.32000000E+02  0.93716600E+00
  0.20000000E+03  0.33000000E+02  0.99624900E+00
  0.20000000E+03  0.34000000E+02  0.10571700E+01
  0.20000000E+03  0.35000000E+02  0.11199400E+01
  0.20000000E+03  0.36000000E+02  0.11845400E+01
  0.20000000E+03  0.37000000E+02  0.12509800E+01
  0.20000000E+03  0.38000000E+02  0.13192500E+01
  0.20000000E+03  0.39000000E+02  0.13893500E+01
  0.20000000E+03  0.40000000E+02  0.14612900E+01
  0.20000000E+03  0.41000000E+02  0.15350600E+01
  0.20000000E+03  0.42000000E+02  0.16106600E+01
  0.20000000E+03  0.43000000E+02  0.16881000E+01
  0.20000000E+03  0.44000000E+02  0.17673600E+01
  0.20000000E+03  0.45000000E+02  0.18484500E+01
  0.20000000E+03  0.46000000E+02  0.19313700E+01
  0.20000000E+03  0.47000000E+02  0.20161200E+01
  0.20000000E+03  0.48000000E+02  0.21026900E+01
  0.20000000E+03  0.49000000E+02  0.21911000E+01
  0.20000000E+03  0.50000000E+02  0.22813300E+01
  0.20000000E+03  0.51000000E+02  0.23733900E+01
  0.20000000E+03  0.52000000E+02  0.24672700E+01
  0.20000000E+03  0.53000000E+02  0.25629900E+01
  0.20000000E+03  0.54000000E+02  0.26605300E+01
  0.20000000E+03  0.55000000E+02  0.27598900E+01
  0.20000000E+03  0.56000000E+02  0.28610800E+01
  0.20000000E+03  0.57000000E+02  0.29641000E+01
  0.20000000E+03  0.58000000E+02  0.30689500E+01
  0.20000000E+03  0.59000000E+02  0.31756200E+01
  0.20000000E+03  0.60000000E+02  0.32841100E+01
  0.22000000E+03  0.10000000E+00  0.27948900E+03
  0.22000000E+03  0.20000000E+00  0.69872200E+02
  0.22000000E+03  0.30000000E+00  0.31054400E+02
  0.22000000E+03  0.40000000E+00  0.17468200E+02
  0.22000000E+03  0.50000000E+00  0.11179700E+02
  0.22000000E+03  0.60000000E+00  0.77638500E+01
  0.22000000E+03  0.70000000E+00  0.57042200E+01
  0.22000000E+03  0.80000000E+00  0.43675000E+01
  0.22000000E+03  0.90000000E+00  0.34510900E+01
  0.22000000E+03  0.10000000E+01  0.27956400E+01
  0.22000000E+03  0.20000000E+01  0.70174600E+00
  0.22000000E+03  0.30000000E+01  0.31734800E+00
  0.22000000E+03  0.40000000E+01  0.18677800E+00
  0.22000000E+03  0.50000000E+01  0.13069800E+00
  0.22000000E+03  0.60000000E+01  0.10485500E+00
  0.22000000E+03  0.70000000E+01  0.94086800E-01
  0.22000000E+03  0.80000000E+01  0.92059700E-01
  0.22000000E+03  0.90000000E+01  0.95747900E-01
  0.22000000E+03  0.10000000E+02  0.10355800E+00
  0.22000000E+03  0.11000000E+02  0.11458500E+00
  0.22000000E+03  0.12000000E+02  0.12828600E+00
  0.22000000E+03  0.13000000E+02  0.14431700E+00
  0.22000000E+03  0.14000000E+02  0.16245300E+00
  0.22000000E+03  0.15000000E+02  0.18254100E+00
  0.22000000E+03  0.16000000E+02  0.20447600E+00
  0.22000000E+03  0.17000000E+02  0.22818000E+00
  0.22000000E+03  0.18000000E+02  0.25359900E+00
  0.22000000E+03  0.19000000E+02  0.28069000E+00
  0.22000000E+03  0.20000000E+02  0.30942200E+00
  0.22000000E+03  0.21000000E+02  0.33977200E+00
  0.22000000E+03  0.22000000E+02  0.37172100E+00
  0.22000000E+03  0.23000000E+02  0.40525400E+00
  0.22000000E+03  0.24000000E+02  0.44035900E+00
  0.22000000E+03  0.25000000E+02  0.47702700E+00
  0.22000000E+03  0.26000000E+02  0.51525000E+00
  0.22000000E+03  0.27000000E+02  0.55502200E+00
  0.22000000E+03  0.28000000E+02  0.59633800E+00
  0.22000000E+03  0.29000000E+02  0.63919300E+00
  0.22000000E+03  0.30000000E+02  0.68358400E+00
  0.22000000E+03  0.31000000E+02  0.72950900E+00
  0.22000000E+03  0.32000000E+02  0.77696300E+00
  0.22000000E+03  0.33000000E+02  0.82594600E+00
  0.22000000E+03  0.34000000E+02  0.87645500E+00
  0.22000000E+03  0.35000000E+02  0.92848900E+00
  0.22000000E+03  0.36000000E+02  0.98204600E+00
  0.22000000E+03  0.37000000E+02  0.10371300E+01
  0.22000000E+03  0.38000000E+02  0.10937300E+01
  0.22000000E+03  0.39000000E+02  0.11518500E+01
  0.22000000E+03  0.40000000E+02  0.12114900E+01
  0.22000000E+03  0.41000000E+02  0.12726500E+01
  0.22000000E+03  0.42000000E+02  0.13353200E+01
  0.22000000E+03  0.43000000E+02  0.13995200E+01
  0.22000000E+03  0.44000000E+02  0.14652300E+01
  0.22000000E+03  0.45000000E+02  0.15324600E+01
  0.22000000E+03  0.46000000E+02  0.16012000E+01
  0.22000000E+03  0.47000000E+02  0.16714600E+01
  0.22000000E+03  0.48000000E+02  0.17432400E+01
  0.22000000E+03  0.49000000E+02  0.18165300E+01
  0.22000000E+03  0.50000000E+02  0.18913400E+01
  0.22000000E+03  0.51000000E+02  0.19676600E+01
  0.22000000E+03  0.52000000E+02  0.20455000E+01
  0.22000000E+03  0.53000000E+02  0.21248500E+01
  0.22000000E+03  0.54000000E+02  0.22057100E+01
  0.22000000E+03  0.55000000E+02  0.22880900E+01
  0.22000000E+03  0.56000000E+02  0.23719800E+01
  0.22000000E+03  0.57000000E+02  0.24573900E+01
  0.22000000E+03  0.58000000E+02  0.25443100E+01
  0.22000000E+03  0.59000000E+02  0.26327400E+01
  0.22000000E+03  0.60000000E+02  0.27226900E+01
  0.24000000E+03  0.10000000E+00  0.23418100E+03
  0.24000000E+03  0.20000000E+00  0.58545400E+02
  0.24000000E+03  0.30000000E+00  0.26020200E+02
  0.24000000E+03  0.40000000E+00  0.14636400E+02
  0.24000000E+03  0.50000000E+00  0.93674100E+01
  0.24000000E+03  0.60000000E+00  0.65052600E+01
  0.24000000E+03  0.70000000E+00  0.47795200E+01
  0.24000000E+03  0.80000000E+00  0.36594900E+01
  0.24000000E+03  0.90000000E+00  0.28916400E+01
  0.24000000E+03  0.10000000E+01  0.23424500E+01
  0.24000000E+03  0.20000000E+01  0.58798200E+00
  0.24000000E+03  0.30000000E+01  0.26589100E+00
  0.24000000E+03  0.40000000E+01  0.15647800E+00
  0.24000000E+03  0.50000000E+01  0.10947600E+00
  0.24000000E+03  0.60000000E+01  0.87807900E-01
  0.24000000E+03  0.70000000E+01  0.78767700E-01
  0.24000000E+03  0.80000000E+01  0.77048700E-01
  0.24000000E+03  0.90000000E+01  0.80115800E-01
  0.24000000E+03  0.10000000E+02  0.86633600E-01
  0.24000000E+03  0.11000000E+02  0.95844500E-01
  0.24000000E+03  0.12000000E+02  0.10729300E+00
  0.24000000E+03  0.13000000E+02  0.12069100E+00
  0.24000000E+03  0.14000000E+02  0.13585000E+00
  0.24000000E+03  0.15000000E+02  0.15264300E+00
  0.24000000E+03  0.16000000E+02  0.17097900E+00
  0.24000000E+03  0.17000000E+02  0.19079600E+00
  0.24000000E+03  0.18000000E+02  0.21204600E+00
  0.24000000E+03  0.19000000E+02  0.23469500E+00
  0.24000000E+03  0.20000000E+02  0.25871600E+00
  0.24000000E+03  0.21000000E+02  0.28409000E+00
  0.24000000E+03  0.22000000E+02  0.31080100E+00
  0.24000000E+03  0.23000000E+02  0.33883700E+00
  0.24000000E+03  0.24000000E+02  0.36818700E+00
  0.24000000E+03  0.25000000E+02  0.39884400E+00
  0.24000000E+03  0.26000000E+02  0.43080100E+00
  0.24000000E+03  0.27000000E+02  0.46405300E+00
  0.24000000E+03  0.28000000E+02  0.49859600E+00
  0.24000000E+03  0.29000000E+02  0.53442700E+00
  0.24000000E+03  0.30000000E+02  0.57154100E+00
  0.24000000E+03  0.31000000E+02  0.60993700E+00
  0.24000000E+03  0.32000000E+02  0.64961300E+00
  0.24000000E+03  0.33000000E+02  0.69056700E+00
  0.24000000E+03  0.34000000E+02  0.73279600E+00
  0.24000000E+03  0.35000000E+02  0.77630100E+00
  0.24000000E+03  0.36000000E+02  0.82107900E+00
  0.24000000E+03  0.37000000E+02  0.86713000E+00
  0.24000000E+03  0.38000000E+02  0.91445300E+00
  0.24000000E+03  0.39000000E+02  0.96304600E+00
  0.24000000E+03  0.40000000E+02  0.10129100E+01
  0.24000000E+03  0.41000000E+02  0.10640400E+01
  0.24000000E+03  0.42000000E+02  0.11164500E+01
  0.24000000E+03  0.43000000E+02  0.11701200E+01
  0.24000000E+03  0.44000000E+02  0.12250600E+01
  0.24000000E+03  0.45000000E+02  0.12812700E+01
  0.24000000E+03  0.46000000E+02  0.13387500E+01
  0.24000000E+03  0.47000000E+02  0.13974900E+01
  0.24000000E+03  0.48000000E+02  0.14575000E+01
  0.24000000E+03  0.49000000E+02  0.15187800E+01
  0.24000000E+03  0.50000000E+02  0.15813200E+01
  0.24000000E+03  0.51000000E+02  0.16451300E+01
  0.24000000E+03  0.52000000E+02  0.17102100E+01
  0.24000000E+03  0.53000000E+02  0.17765600E+01
  0.24000000E+03  0.54000000E+02  0.18441700E+01
  0.24000000E+03  0.55000000E+02  0.19130400E+01
  0.24000000E+03  0.56000000E+02  0.19831800E+01
  0.24000000E+03  0.57000000E+02  0.20545900E+01
  0.24000000E+03  0.58000000E+02  0.21272600E+01
  0.24000000E+03  0.59000000E+02  0.22012000E+01
  0.24000000E+03  0.60000000E+02  0.22764100E+01
  0.26000000E+03  0.10000000E+00  0.19773300E+03
  0.26000000E+03  0.20000000E+00  0.49433200E+02
  0.26000000E+03  0.30000000E+00  0.21970300E+02
  0.26000000E+03  0.40000000E+00  0.12358400E+02
  0.26000000E+03  0.50000000E+00  0.79094400E+01
  0.26000000E+03  0.60000000E+00  0.54927600E+01
  0.26000000E+03  0.70000000E+00  0.40356200E+01
  0.26000000E+03  0.80000000E+00  0.30899100E+01
  0.26000000E+03  0.90000000E+00  0.24415700E+01
  0.26000000E+03  0.10000000E+01  0.19778600E+01
  0.26000000E+03  0.20000000E+01  0.49645900E+00
  0.26000000E+03  0.30000000E+01  0.22449000E+00
  0.26000000E+03  0.40000000E+01  0.13209300E+00
  0.26000000E+03  0.50000000E+01  0.92389400E-01
  0.26000000E+03  0.60000000E+01  0.74072500E-01
  0.26000000E+03  0.70000000E+01  0.66414500E-01
  0.26000000E+03  0.80000000E+01  0.64934500E-01
  0.26000000E+03  0.90000000E+01  0.67491700E-01
  0.26000000E+03  0.10000000E+02  0.72958800E-01
  0.26000000E+03  0.11000000E+02  0.80696100E-01
  0.26000000E+03  0.12000000E+02  0.90318600E-01
  0.26000000E+03  0.13000000E+02  0.10158400E+00
  0.26000000E+03  0.14000000E+02  0.11433200E+00
  0.26000000E+03  0.15000000E+02  0.12845600E+00
  0.26000000E+03  0.16000000E+02  0.14387900E+00
  0.26000000E+03  0.17000000E+02  0.16054800E+00
  0.26000000E+03  0.18000000E+02  0.17842400E+00
  0.26000000E+03  0.19000000E+02  0.19747700E+00
  0.26000000E+03  0.20000000E+02  0.21768600E+00
  0.26000000E+03  0.21000000E+02  0.23903200E+00
  0.26000000E+03  0.22000000E+02  0.26150300E+00
  0.26000000E+03  0.23000000E+02  0.28508900E+00
  0.26000000E+03  0.24000000E+02  0.30978200E+00
  0.26000000E+03  0.25000000E+02  0.33557300E+00
  0.26000000E+03  0.26000000E+02  0.36245900E+00
  0.26000000E+03  0.27000000E+02  0.39043500E+00
  0.26000000E+03  0.28000000E+02  0.41949700E+00
  0.26000000E+03  0.29000000E+02  0.44964200E+00
  0.26000000E+03  0.30000000E+02  0.48086700E+00
  0.26000000E+03  0.31000000E+02  0.51317100E+00
  0.26000000E+03  0.32000000E+02  0.54655100E+00
  0.26000000E+03  0.33000000E+02  0.58100600E+00
  0.26000000E+03  0.34000000E+02  0.61653500E+00
  0.26000000E+03  0.35000000E+02  0.65313700E+00
  0.26000000E+03  0.36000000E+02  0.69081100E+00
  0.26000000E+03  0.37000000E+02  0.72955500E+00
  0.26000000E+03  0.38000000E+02  0.76936900E+00
  0.26000000E+03  0.39000000E+02  0.81025200E+00
  0.26000000E+03  0.40000000E+02  0.85220500E+00
  0.26000000E+03  0.41000000E+02  0.89522500E+00
  0.26000000E+03  0.42000000E+02  0.93931400E+00
  0.26000000E+03  0.43000000E+02  0.98447000E+00
  0.26000000E+03  0.44000000E+02  0.10306900E+01
  0.26000000E+03  0.45000000E+02  0.10779800E+01
  0.26000000E+03  0.46000000E+02  0.11263400E+01
  0.26000000E+03  0.47000000E+02  0.11757600E+01
  0.26000000E+03  0.48000000E+02  0.12262500E+01
  0.26000000E+03  0.49000000E+02  0.12778100E+01
  0.26000000E+03  0.50000000E+02  0.13304300E+01
  0.26000000E+03  0.51000000E+02  0.13841200E+01
  0.26000000E+03  0.52000000E+02  0.14388700E+01
  0.26000000E+03  0.53000000E+02  0.14946900E+01
  0.26000000E+03  0.54000000E+02  0.15515700E+01
  0.26000000E+03  0.55000000E+02  0.16095200E+01
  0.26000000E+03  0.56000000E+02  0.16685300E+01
  0.26000000E+03  0.57000000E+02  0.17286100E+01
  0.26000000E+03  0.58000000E+02  0.17897500E+01
  0.26000000E+03  0.59000000E+02  0.18519600E+01
  0.26000000E+03  0.60000000E+02  0.19152300E+01
  0.28000000E+03  0.10000000E+00  0.16758900E+03
  0.28000000E+03  0.20000000E+00  0.41897200E+02
  0.28000000E+03  0.30000000E+00  0.18621000E+02
  0.28000000E+03  0.40000000E+00  0.10474400E+02
  0.28000000E+03  0.50000000E+00  0.67036600E+01
  0.28000000E+03  0.60000000E+00  0.46554000E+01
  0.28000000E+03  0.70000000E+00  0.34204000E+01
  0.28000000E+03  0.80000000E+00  0.26188600E+01
  0.28000000E+03  0.90000000E+00  0.20693600E+01
  0.28000000E+03  0.10000000E+01  0.16763400E+01
  0.28000000E+03  0.20000000E+01  0.42076900E+00
  0.28000000E+03  0.30000000E+01  0.19025400E+00
  0.28000000E+03  0.40000000E+01  0.11193300E+00
  0.28000000E+03  0.50000000E+01  0.78270300E-01
  0.28000000E+03  0.60000000E+01  0.62730600E-01
  0.28000000E+03  0.70000000E+01  0.56222200E-01
  0.28000000E+03  0.80000000E+01  0.54947100E-01
  0.28000000E+03  0.90000000E+01  0.57091000E-01
  0.28000000E+03  0.10000000E+02  0.61698500E-01
  0.28000000E+03  0.11000000E+02  0.68227200E-01
  0.28000000E+03  0.12000000E+02  0.76351100E-01
  0.28000000E+03  0.13000000E+02  0.85864400E-01
  0.28000000E+03  0.14000000E+02  0.96632100E-01
  0.28000000E+03  0.15000000E+02  0.10856200E+00
  0.28000000E+03  0.16000000E+02  0.12159200E+00
  0.28000000E+03  0.17000000E+02  0.13567400E+00
  0.28000000E+03  0.18000000E+02  0.15077700E+00
  0.28000000E+03  0.19000000E+02  0.16687400E+00
  0.28000000E+03  0.20000000E+02  0.18394800E+00
  0.28000000E+03  0.21000000E+02  0.20198400E+00
  0.28000000E+03  0.22000000E+02  0.22097000E+00
  0.28000000E+03  0.23000000E+02  0.24089800E+00
  0.28000000E+03  0.24000000E+02  0.26176200E+00
  0.28000000E+03  0.25000000E+02  0.28355400E+00
  0.28000000E+03  0.26000000E+02  0.30627100E+00
  0.28000000E+03  0.27000000E+02  0.32990800E+00
  0.28000000E+03  0.28000000E+02  0.35446400E+00
  0.28000000E+03  0.29000000E+02  0.37993500E+00
  0.28000000E+03  0.30000000E+02  0.40631800E+00
  0.28000000E+03  0.31000000E+02  0.43361300E+00
  0.28000000E+03  0.32000000E+02  0.46181800E+00
  0.28000000E+03  0.33000000E+02  0.49093100E+00
  0.28000000E+03  0.34000000E+02  0.52095100E+00
  0.28000000E+03  0.35000000E+02  0.55187800E+00
  0.28000000E+03  0.36000000E+02  0.58371000E+00
  0.28000000E+03  0.37000000E+02  0.61644700E+00
  0.28000000E+03  0.38000000E+02  0.65008800E+00
  0.28000000E+03  0.39000000E+02  0.68463300E+00
  0.28000000E+03  0.40000000E+02  0.72008100E+00
  0.28000000E+03  0.41000000E+02  0.75643100E+00
  0.28000000E+03  0.42000000E+02  0.79368400E+00
  0.28000000E+03  0.43000000E+02  0.83184000E+00
  0.28000000E+03  0.44000000E+02  0.87089600E+00
  0.28000000E+03  0.45000000E+02  0.91085400E+00
  0.28000000E+03  0.46000000E+02  0.95171400E+00
  0.28000000E+03  0.47000000E+02  0.99347400E+00
  0.28000000E+03  0.48000000E+02  0.10361400E+01
  0.28000000E+03  0.49000000E+02  0.10797000E+01
  0.28000000E+03  0.50000000E+02  0.11241600E+01
  0.28000000E+03  0.51000000E+02  0.11695200E+01
  0.28000000E+03  0.52000000E+02  0.12157900E+01
  0.28000000E+03  0.53000000E+02  0.12629500E+01
  0.28000000E+03  0.54000000E+02  0.13110100E+01
  0.28000000E+03  0.55000000E+02  0.13599800E+01
  0.28000000E+03  0.56000000E+02  0.14098400E+01
  0.28000000E+03  0.57000000E+02  0.14606000E+01
  0.28000000E+03  0.58000000E+02  0.15122700E+01
  0.28000000E+03  0.59000000E+02  0.15648300E+01
  0.28000000E+03  0.60000000E+02  0.16182900E+01
  0.30000000E+03  0.10000000E+00  0.14220100E+03
  0.30000000E+03  0.20000000E+00  0.35550200E+02
  0.30000000E+03  0.30000000E+00  0.15800100E+02
  0.30000000E+03  0.40000000E+00  0.88876200E+01
  0.30000000E+03  0.50000000E+00  0.56881300E+01
  0.30000000E+03  0.60000000E+00  0.39501600E+01
  0.30000000E+03  0.70000000E+00  0.29022500E+01
  0.30000000E+03  0.80000000E+00  0.22221300E+01
  0.30000000E+03  0.90000000E+00  0.17558700E+01
  0.30000000E+03  0.10000000E+01  0.14223900E+01
  0.30000000E+03  0.20000000E+01  0.35702300E+00
  0.30000000E+03  0.30000000E+01  0.16142300E+00
  0.30000000E+03  0.40000000E+01  0.94959400E-01
  0.30000000E+03  0.50000000E+01  0.66386400E-01
  0.30000000E+03  0.60000000E+01  0.53188900E-01
  0.30000000E+03  0.70000000E+01  0.47652400E-01
  0.30000000E+03  0.80000000E+01  0.46554300E-01
  0.30000000E+03  0.90000000E+01  0.48355100E-01
  0.30000000E+03  0.10000000E+02  0.52244100E-01
  0.30000000E+03  0.11000000E+02  0.57761200E-01
  0.30000000E+03  0.12000000E+02  0.64629700E-01
  0.30000000E+03  0.13000000E+02  0.72674900E-01
  0.30000000E+03  0.14000000E+02  0.81782200E-01
  0.30000000E+03  0.15000000E+02  0.91874100E-01
  0.30000000E+03  0.16000000E+02  0.10289600E+00
  0.30000000E+03  0.17000000E+02  0.11481000E+00
  0.30000000E+03  0.18000000E+02  0.12758700E+00
  0.30000000E+03  0.19000000E+02  0.14120600E+00
  0.30000000E+03  0.20000000E+02  0.15565100E+00
  0.30000000E+03  0.21000000E+02  0.17091000E+00
  0.30000000E+03  0.22000000E+02  0.18697400E+00
  0.30000000E+03  0.23000000E+02  0.20383500E+00
  0.30000000E+03  0.24000000E+02  0.22148700E+00
  0.30000000E+03  0.25000000E+02  0.23992500E+00
  0.30000000E+03  0.26000000E+02  0.25914600E+00
  0.30000000E+03  0.27000000E+02  0.27914600E+00
  0.30000000E+03  0.28000000E+02  0.29992200E+00
  0.30000000E+03  0.29000000E+02  0.32147300E+00
  0.30000000E+03  0.30000000E+02  0.34379600E+00
  0.30000000E+03  0.31000000E+02  0.36689100E+00
  0.30000000E+03  0.32000000E+02  0.39075500E+00
  0.30000000E+03  0.33000000E+02  0.41538700E+00
  0.30000000E+03  0.34000000E+02  0.44078800E+00
  0.30000000E+03  0.35000000E+02  0.46695500E+00
  0.30000000E+03  0.36000000E+02  0.49388900E+00
  0.30000000E+03  0.37000000E+02  0.52158800E+00
  0.30000000E+03  0.38000000E+02  0.55005200E+00
  0.30000000E+03  0.39000000E+02  0.57928000E+00
  0.30000000E+03  0.40000000E+02  0.60927300E+00
  0.30000000E+03  0.41000000E+02  0.64003000E+00
  0.30000000E+03  0.42000000E+02  0.67155000E+00
  0.30000000E+03  0.43000000E+02  0.70383300E+00
  0.30000000E+03  0.44000000E+02  0.73688000E+00
  0.30000000E+03  0.45000000E+02  0.77068900E+00
  0.30000000E+03  0.46000000E+02  0.80526000E+00
  0.30000000E+03  0.47000000E+02  0.84059500E+00
  0.30000000E+03  0.48000000E+02  0.87669100E+00
  0.30000000E+03  0.49000000E+02  0.91354900E+00
  0.30000000E+03  0.50000000E+02  0.95116900E+00
  0.30000000E+03  0.51000000E+02  0.98955100E+00
  0.30000000E+03  0.52000000E+02  0.10287000E+01
  0.30000000E+03  0.53000000E+02  0.10686000E+01
  0.30000000E+03  0.54000000E+02  0.11092700E+01
  0.30000000E+03  0.55000000E+02  0.11507000E+01
  0.30000000E+03  0.56000000E+02  0.11928900E+01
  0.30000000E+03  0.57000000E+02  0.12358400E+01
  0.30000000E+03  0.58000000E+02  0.12795500E+01
  0.30000000E+03  0.59000000E+02  0.13240300E+01
  0.30000000E+03  0.60000000E+02  0.13692600E+01
  0.32000000E+03  0.10000000E+00  0.12103800E+03
  0.32000000E+03  0.20000000E+00  0.30259400E+02
  0.32000000E+03  0.30000000E+00  0.13448700E+02
  0.32000000E+03  0.40000000E+00  0.75649000E+01
  0.32000000E+03  0.50000000E+00  0.48415900E+01
  0.32000000E+03  0.60000000E+00  0.33622700E+01
  0.32000000E+03  0.70000000E+00  0.24703100E+01
  0.32000000E+03  0.80000000E+00  0.18914200E+01
  0.32000000E+03  0.90000000E+00  0.14945500E+01
  0.32000000E+03  0.10000000E+01  0.12107000E+01
  0.32000000E+03  0.20000000E+01  0.30388800E+00
  0.32000000E+03  0.30000000E+01  0.13739800E+00
  0.32000000E+03  0.40000000E+01  0.80825200E-01
  0.32000000E+03  0.50000000E+01  0.56503600E-01
  0.32000000E+03  0.60000000E+01  0.45269100E-01
  0.32000000E+03  0.70000000E+01  0.40555100E-01
  0.32000000E+03  0.80000000E+01  0.39618800E-01
  0.32000000E+03  0.90000000E+01  0.41149800E-01
  0.32000000E+03  0.10000000E+02  0.44457900E-01
  0.32000000E+03  0.11000000E+02  0.49151600E-01
  0.32000000E+03  0.12000000E+02  0.54995400E-01
  0.32000000E+03  0.13000000E+02  0.61840500E-01
  0.32000000E+03  0.14000000E+02  0.69589500E-01
  0.32000000E+03  0.15000000E+02  0.78176300E-01
  0.32000000E+03  0.16000000E+02  0.87554700E-01
  0.32000000E+03  0.17000000E+02  0.97691700E-01
  0.32000000E+03  0.18000000E+02  0.10856300E+00
  0.32000000E+03  0.19000000E+02  0.12015100E+00
  0.32000000E+03  0.20000000E+02  0.13244300E+00
  0.32000000E+03  0.21000000E+02  0.14542600E+00
  0.32000000E+03  0.22000000E+02  0.15909500E+00
  0.32000000E+03  0.23000000E+02  0.17344200E+00
  0.32000000E+03  0.24000000E+02  0.18846100E+00
  0.32000000E+03  0.25000000E+02  0.20415000E+00
  0.32000000E+03  0.26000000E+02  0.22050500E+00
  0.32000000E+03  0.27000000E+02  0.23752200E+00
  0.32000000E+03  0.28000000E+02  0.25520000E+00
  0.32000000E+03  0.29000000E+02  0.27353800E+00
  0.32000000E+03  0.30000000E+02  0.29253200E+00
  0.32000000E+03  0.31000000E+02  0.31218300E+00
  0.32000000E+03  0.32000000E+02  0.33248900E+00
  0.32000000E+03  0.33000000E+02  0.35344800E+00
  0.32000000E+03  0.34000000E+02  0.37506100E+00
  0.32000000E+03  0.35000000E+02  0.39732600E+00
  0.32000000E+03  0.36000000E+02  0.42024400E+00
  0.32000000E+03  0.37000000E+02  0.44381300E+00
  0.32000000E+03  0.38000000E+02  0.46803200E+00
  0.32000000E+03  0.39000000E+02  0.49290200E+00
  0.32000000E+03  0.40000000E+02  0.51842300E+00
  0.32000000E+03  0.41000000E+02  0.54459300E+00
  0.32000000E+03  0.42000000E+02  0.57141400E+00
  0.32000000E+03  0.43000000E+02  0.59888300E+00
  0.32000000E+03  0.44000000E+02  0.62700200E+00
  0.32000000E+03  0.45000000E+02  0.65576900E+00
  0.32000000E+03  0.46000000E+02  0.68518600E+00
  0.32000000E+03  0.47000000E+02  0.71525100E+00
  0.32000000E+03  0.48000000E+02  0.74596500E+00
  0.32000000E+03  0.49000000E+02  0.77732700E+00
  0.32000000E+03  0.50000000E+02  0.80933800E+00
  0.32000000E+03  0.51000000E+02  0.84199700E+00
  0.32000000E+03  0.52000000E+02  0.87530400E+00
  0.32000000E+03  0.53000000E+02  0.90925900E+00
  0.32000000E+03  0.54000000E+02  0.94386200E+00
  0.32000000E+03  0.55000000E+02  0.97911400E+00
  0.32000000E+03  0.56000000E+02  0.10150100E+01
  0.32000000E+03  0.57000000E+02  0.10515600E+01
  0.32000000E+03  0.58000000E+02  0.10887500E+01
  0.32000000E+03  0.59000000E+02  0.11266000E+01
  0.32000000E+03  0.60000000E+02  0.11650900E+01
  0.34000000E+03  0.10000000E+00  0.10357400E+03
  0.34000000E+03  0.20000000E+00  0.25893500E+02
  0.34000000E+03  0.30000000E+00  0.11508200E+02
  0.34000000E+03  0.40000000E+00  0.64734100E+01
  0.34000000E+03  0.50000000E+00  0.41430300E+01
  0.34000000E+03  0.60000000E+00  0.28771500E+01
  0.34000000E+03  0.70000000E+00  0.21138900E+01
  0.34000000E+03  0.80000000E+00  0.16185200E+01
  0.34000000E+03  0.90000000E+00  0.12789100E+01
  0.34000000E+03  0.10000000E+01  0.10360200E+01
  0.34000000E+03  0.20000000E+01  0.26004100E+00
  0.34000000E+03  0.30000000E+01  0.11757000E+00
  0.34000000E+03  0.40000000E+01  0.69156700E-01
  0.34000000E+03  0.50000000E+01  0.48340500E-01
  0.34000000E+03  0.60000000E+01  0.38722300E-01
  0.34000000E+03  0.70000000E+01  0.34682900E-01
  0.34000000E+03  0.80000000E+01  0.33875400E-01
